ID,Title,Content,Content_Tagline,Content_Description,Content_Menu_or_URL,Content_Images,Content_Video,ClosedorQuestionable,Listing_Type,Meat_Dairy_Parve,Continent,Country,State/Provience,City,_listing_pricing_range,geolocation_lat,geolocation_long,_listing_location,_listing_kosher,_listing_kosher_url,listing_thumbnail,_listing_phone,_listing_website,_listing_email,_listing_social__facebook,_listing_social__instagram,_listing_working_hours,_listing_monday_hours_radio,_listing_monday_hours_open,_listing_monday_hours_close,_listing_tuesday_hours_radio,_listing_tuesday_hours_open,_listing_tuesday_hours_close,_listing_wednesday_hours_radio,_listing_wednesday_hours_open,_listing_wednesday_hours_close,_listing_thursday_hours_radio,_listing_thursday_hours_open,_listing_thursday_hours_close,_listing_friday_hours_radio,_listing_friday_hours_open,_listing_friday_hours_close,_listing_saturday_hours_radio,_listing_saturday_hours_open,_listing_saturday_hours_close,_listing_sunday_hours_radio,_listing_sunday_hours_open,DateCreated,_listing_confirmed,Status,Chabad Status,street_address,zip_code,KWB_Highlight,More Information:
18697,Minimarket Kosher,"<h3>Kosher food and supermarket.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>High quality and nutritious healthy products.</li>
 	<li>Delivery free</li>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",Kosher food and supermarket.,"KWB’s Highlights:

High quality and nutritious healthy products.
Delivery free
Did we miss anything? Let us know in the comments below!
Have you been here before? Share your tips with us!
Are you the owner? Claim your listing!",,"https://scontent.fsal2-1.fna.fbcdn.net/v/t1.6435-9/119059615_108953220949265_7566876431668519119_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=09cbfe&_nc_ohc=2vxd_HnYtKMAX-vTrKr&tn=3NPJbOUALMk0xiH8&_nc_ht=scontent.fsal2-1.fna&oh=2e6613342785d069a19d9107a524c51a&oe=61B38B6E
https://scontent.fsal3-1.fna.fbcdn.net/v/t1.6435-9/120540560_127283815782872_4977425891068882080_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=e3f864&_nc_ohc=bf6TIcGzyxYAX9afpG0&_nc_oc=AQnhgte9hAEr3nywxfwDNbnO8bm9cZL-02F6xgCwUcJCwFf-_pvBaVK61Fh7MHlTV2s&tn=3NPJbOUALMk0xiH8&_nc_ht=scontent.fsal3-1.fna&oh=6a7747d1ad22fa68d4941e9df4c67247&oe=61B30D50",,,"Bakery,Supermarket",,South America,Peru,Lima,Jesús María,moderate,-12.0726628,-77.0467699,"Calle Santa Cruz 456, Jesús María Lima, Perú",Unión Israelita del Perú,https://kosherperu.com/,,+51 998 148 214,https://marketkosher.company.site/,samf.sca@gmail.com,https://www.facebook.com/MinimarketKosher/?ref=page_internal,https://www.instagram.com/Minimarketkosher/,sunday,custom,08:00,17:00,custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""17:00"";}",closed,"a:1:{i:0;s:5:""00:00"";}",,custom,"a:1:{i:0;s:5:""08:00"";}",10/2/2021,15/2/2021,,,Calle Santa Cruz 456,,,
9358,Kingston Kosher,"<h3>Local butcher and store with kosher products.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Located in Villa Crespo neighbourhood.</li>
 	<li>Butcher and store with kosher products.</li>
 	<li>Glatt kosher meat guaranteed.</li>
 	<li>Under the supervision of Rabbi Feiguelshtok, one of the most strict ones in hechsherim.</li>
</ul>",Local butcher and store with kosher products.,"KWB’s Highlights:

Located in Villa Crespo neighbourhood.
Butcher and store with kosher products.
Glatt kosher meat guaranteed.
Under the supervision of Rabbi Feiguelshtok, one of the most strict ones in hechsherim.",,"https://scontent.fsal2-1.fna.fbcdn.net/v/t31.18172-8/21587138_472815186435885_3666246370726851542_o.jpg?_nc_cat=107&ccb=1-5&_nc_sid=730e14&_nc_ohc=XFN5fZyJcC0AX9pOFk3&_nc_ht=scontent.fsal2-1.fna&oh=70c5493e3470de56ee86c74434e81f23&oe=61B25FFA
https://scontent.fsal3-1.fna.fbcdn.net/v/t31.18172-8/23668968_500940913623312_3178350769745761617_o.jpg?_nc_cat=110&ccb=1-5&_nc_sid=9267fe&_nc_ohc=LFyoRSA93pIAX9981ki&_nc_ht=scontent.fsal3-1.fna&oh=2f1e9c3bd966108af7ee2c2923d45b08&oe=61B1420E
https://scontent.fsal2-1.fna.fbcdn.net/v/t1.6435-9/29214094_564500583934011_1762155717826969600_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=0debeb&_nc_ohc=522RW-2F2x0AX9vizo1&_nc_ht=scontent.fsal2-1.fna&oh=23173c50707f59d9b26dce7af68adffa&oe=61B175E3",,,Supermarket,Meat,South America,Argentina,Buenos Aires,Caba,moderate,-34.6036844,-58.3815591,"Vera 532, C1414AOL CABA",Rabbi Feiguelshtok,http://www.koshercheck.org/about/meet-the-team,,+54 11 4857-0654,http://kosherkingston.com/,kingstonkosher@gmail.com,https://www.facebook.com/kingstonkosher/,,monday,custom,10:00,18:00,custom,"a:1:{i:0;s:5:""10:00"";}","a:1:{i:0;s:5:""18:00"";}",custom,"a:1:{i:0;s:5:""10:00"";}","a:1:{i:0;s:5:""18:00"";}",custom,"a:1:{i:0;s:5:""10:00"";}","a:1:{i:0;s:5:""18:00"";}",custom,"a:1:{i:0;s:5:""10:00"";}","a:1:{i:0;s:5:""16:00"";}",closed,,,custom,"a:1:{i:0;s:5:""10:00"";}",17/6/2018,30/4/2021,,,"Vera 532, C1414AOL ",532,,
9369,Yimbo Supermarket,"<h3>Convenience store with wide options in cleaning products.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Convenience store with a wide variety of kosher products.</li>
 	<li>Great prices and offers.</li>
 	<li>You can find many options in cleaning products and perfumes.</li>
 	<li>Mainly sells fresh produce.</li>
 	<li>Deliveries available.</li>
 	<li>They accept credit or debit card payment.</li>
</ul>",Convenience store with wide options in cleaning products.,"KWB’s Highlights:

Convenience store with a wide variety of kosher products.
Great prices and offers.
You can find many options in cleaning products and perfumes.
Mainly sells fresh produce.
Deliveries available.
They accept credit or debit card payment.",,https://storage.googleapis.com/stateless-kosherplease-com/job-manager-uploads/gallery_images/2019/07/perfumeria-yimbo1140481.jpg,,,"Delivery/Pickup,Supermarket",,South America,Argentina,Buenos Aires,Caba,moderate,-34.6014720,-58.4049210,"Av. Pueyrredón 740, C1032 CABA",Chabad of Recoleta,https://www.jabadrecoleta.com/templates/articlecco_cdo/aid/513970/jewish/Kosher-Grocery-Stores.htm/lang/en,,+54 11 4962-8016,,,,https://www.instagram.com/new_yimbokosher/,wednesday,custom,09:00,20:30,custom,09:00,"a:1:{i:0;s:5:""20:30"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""20:30"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""20:30"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""16:00"";}",closed,,,custom,"a:1:{i:0;s:5:""09:00"";}",17/6/2018,30/4/2021,,,Av. Pueyrredón 740,C1032ABU,,
9364,The Kosher Store,"<h3>Convenience store with great discounts.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Small convenience store, but with great prices and offers.</li>
 	<li>Friendly staff and tidy place.</li>
 	<li>Wide variety of imported and exported kosher products.</li>
</ul>",,,,"https://scontent.fsal3-1.fna.fbcdn.net/v/t31.18172-8/13243834_132565337154229_2501868690939568328_o.jpg?_nc_cat=104&ccb=1-5&_nc_sid=9267fe&_nc_ohc=m274zRO7CN0AX_gDyeV&_nc_ht=scontent.fsal3-1.fna&oh=802dcc70ddddb91f9a0573c3c94fbb85&oe=61B38CD4
https://scontent.fsal3-1.fna.fbcdn.net/v/t1.18169-9/19990395_302204223523672_1751043581815973717_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=9267fe&_nc_ohc=CIeAMLXpfuMAX8gMcKu&_nc_ht=scontent.fsal3-1.fna&oh=0cd79be13170820e6e02012c4af4e93c&oe=61B4E789
https://scontent.fsal3-1.fna.fbcdn.net/v/t1.18169-9/14947870_207120446365384_8833878185573602723_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=9267fe&_nc_ohc=32pVj4yWckEAX9RB5Zr&_nc_ht=scontent.fsal3-1.fna&oh=7d365cccc16bac950d05d9149115e3aa&oe=61B57B4A
https://scontent.fsal2-1.fna.fbcdn.net/v/t1.18169-9/14390816_186530445091051_1236318833771427868_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=9267fe&_nc_ohc=qSRME5EXpfEAX8Ih6aU&_nc_ht=scontent.fsal2-1.fna&oh=2be76e3919dfa306802b5b0ab5f9d482&oe=61B39914",,,Supermarket,,South America,Argentina,Buenos Aires,Balvanera,moderate,-34.6036844,-58.3815591,"San Luis 2834, 1186ACD Cap fed, Buenos Aires",Chabad of Recoleta,https://www.google.com/search?q=The+Kosher+Store+San+Luis+2834+1186ACD+Cap+fed+Buenos+Aires&oq=The+Kosher+Store+San+Luis+2834+1186ACD+Cap+fed+Buenos+Aires&aqs=chrome..69i57.2975j0j9&sourceid=chrome&ie=UTF-8,,+54 11 4964-9180,,,https://www.facebook.com/thekosherstore/,,thursday,custom,08:30,"a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""17:00"";}",closed,,,closed,,17/6/2018,30/4/2021,,,"San Luis 2834, 1186ACD Cap fed",2834,,
9352,Super Modelo Kasher,"<h3>Large supermarket with varied kosher options.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Located in Once neighbourhood in Buenos Aires.</li>
 	<li>Kosher supermarket with a wide variety of meat, charcuterie, imported products, and more.</li>
 	<li>Even though the prices are a bit high, it is the most varied supermarket in the area.</li>
 	<li>Deliveries available only from Monday to Thursday.</li>
 	<li>Customer service by phone available from Monday to Friday (9 AM to 5 PM).</li>
 	<li>Not open on Shabbat or holidays.</li>
 	<li>The information on their website is in Spanish.</li>
</ul>",Large supermarket with varied kosher options.,"KWB’s Highlights:

Located in Once neighbourhood in Buenos Aires.
Kosher supermarket with a wide variety of meat, charcuterie, imported products, and more.
Even though the prices are a bit high, it is the most varied supermarket in the area.
Deliveries available only from Monday to Thursday.
Customer service by phone available from Monday to Friday (9 AM to 5 PM).
Not open on Shabbat or holidays.
The information on their website is in Spanish.",,"https://scontent.fsal3-1.fna.fbcdn.net/v/t1.18169-9/16864214_687147651465630_8442406348063377213_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=9267fe&_nc_ohc=iwAemcQzm-0AX8UmsEq&_nc_ht=scontent.fsal3-1.fna&oh=ac2b09c976b574829634ad22507baed4&oe=61B4BFDD
https://scontent.fsal3-1.fna.fbcdn.net/v/t1.18169-9/16864176_688421388004923_6215064754766648303_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=HAr7H0-ecDUAX8WWi3S&tn=3NPJbOUALMk0xiH8&_nc_ht=scontent.fsal3-1.fna&oh=6003f25684693a91111e7dfc2ae4d733&oe=61B56B36
https://scontent.fsal3-1.fna.fbcdn.net/v/t1.18169-9/16938989_688421328004929_2105035291326326512_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=4L8wuKSKzPMAX-CayPj&_nc_oc=AQkH5MCRLecmNWvwt_nalBcHBOHxz2G27KPxl7krMUpZ3HKYD6h7V10CtXKoMT0i-So&_nc_ht=scontent.fsal3-1.fna&oh=d010e565911bf1d44d667eeab25d5369&oe=61B39561",,,Supermarket,Meat,South America,Argentina,Buenos Aires,Caba,moderate,-34.6019590,-58.4039990,"Tucumán 2650, C1052ABF CABA",Chabad of Recoleta,https://www.jabadrecoleta.com/templates/articlecco_cdo/aid/514123/jewish/Almacenes-Kosher.htm,,+54 11 4962-1765,http://www.supermodelokasher.com/,supermodelokasher@gmail.com,https://www.facebook.com/supermodelokasher/,,monday,custom,08:30,"a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""17:00"";}",custom,"a:1:{i:0;s:5:""21:30"";}","a:1:{i:0;s:5:""23:30"";}",custom,"a:1:{i:0;s:5:""09:00"";}",17/6/2018,30/4/2021,,,Tucumán 2650,2650,,
9372,Makolet Supermarket,"<h3>New convenience store with takeaway and eat-in meals.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Recently opened kosher convenience store, located in a corner of Tucumán street.</li>
 	<li>Wide variety of products with meals ready to takeaway or eat-in like salads sandwiches, and more.</li>
 	<li>Cakes and frozen meals available.</li>
 	<li>On Thursdays they are open for 24 hours.</li>
</ul>",,,,"https://scontent.fsal2-1.fna.fbcdn.net/v/t1.6435-9/118049886_163242678706162_2615663368406933650_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=730e14&_nc_ohc=-chPvjPVZNMAX-LqRsl&_nc_ht=scontent.fsal2-1.fna&oh=de2a4ece042b326449dd2babf8e5494e&oe=61B4E9EE
https://scontent.fsal2-1.fna.fbcdn.net/v/t1.6435-9/106427628_143991057297991_2633291570118660683_n.png?_nc_cat=100&ccb=1-5&_nc_sid=e3f864&_nc_ohc=28uJNM4dE-EAX8cKLmP&_nc_ht=scontent.fsal2-1.fna&oh=94eed7901a3a8de28a448f679abca4c8&oe=61B5CA26
https://scontent.fsal3-1.fna.fbcdn.net/v/t1.6435-9/116671586_156400979390332_2785756958229726419_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=730e14&_nc_ohc=XvMe1NcDAYsAX82bz79&tn=3NPJbOUALMk0xiH8&_nc_ht=scontent.fsal3-1.fna&oh=f58ffafeab78e7da6591e2939cefa799&oe=61B34361
https://scontent.fsal2-1.fna.fbcdn.net/v/t1.6435-9/106462863_146760883687675_5526198393719775421_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=730e14&_nc_ohc=P9HKVIGANgkAX-TypB6&tn=3NPJbOUALMk0xiH8&_nc_ht=scontent.fsal2-1.fna&oh=334ddb0fe4183c9be92ff90eb4adeba2&oe=61B33BC6
https://scontent.fsal3-1.fna.fbcdn.net/v/t1.6435-9/99299849_128251188871978_6135242090914775040_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=730e14&_nc_ohc=znobnJSVs6sAX_jEhEP&_nc_ht=scontent.fsal3-1.fna&oh=71b0fddb3461180cd1806cddaa958827&oe=61B60D03",,,Supermarket,Meat,South America,Argentina,Buenos Aires,Caba,moderate,-34.6018509,-58.4060609,"Tucumán 2802, C1189AAD CABA",Chabad Of Recoleta,https://www.jabadrecoleta.com/templates/articlecco_cdo/aid/513970/jewish/Kosher-Grocery-Stores.htm/lang/en,,+54 49649601,http://www.makolet.com.ar/,,https://www.facebook.com/MakoletKosherExpress/,https://www.instagram.com/makoletkosherexpress/,monday,custom,09:00,"a:1:{i:0;s:5:""21:00"";}",custom,09:00,"a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""17:00"";}",closed,,,custom,"a:1:{i:0;s:5:""09:00"";}",17/6/2018,30/4/2021,,,Tucumán 2802,2802,,
1007,"Kosher Market (Buenos Aires, Argentina)","<h3>**PERMANENTLY CLOSED**</h3>
<div><strong>KWB's Highlights:</strong></div>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",,,,,,checked,Supermarket,,South America,Argentina,Buenos Aires,Caba,none,-34.6244314,-58.4730757,"Morón 2930, C1406FVN CABA, Argentina",,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,,,,,,,,,,,,,,,,,,,,,,,,,,14/8/2017,30/4/2021,,,"Morón 2930, C1406FVN",2930,,
9348,Tatekosher,"<h3>Convenience store with a wide variety of kosher options.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Convenience store in Palermo neighbourhood, next to Beit Jabad in Agüero.</li>
 	<li>Large variety of imported and exported kosher products.</li>
 	<li>Deliveries available.</li>
 	<li>You can find pretty much any kosher food, from cookies to cheese.</li>
 	<li>Sandwiches and dairy are available to eat-in or takeaway.</li>
</ul>",,,,,,,"Delivery/Pickup,Supermarket",,South America,Argentina,Buenos Aires,Caba,moderate,-34.5962001,-58.4100282,"Agüero 1150, C1057 CABA",,,,+54 11 4963-5365,https://tatekosher.jimdofree.com/,tatekosher@hotmail.com,,,sunday,custom,09:00,"a:1:{i:0;s:5:""20:30"";}",custom,09:00,"a:1:{i:0;s:5:""20:30"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""20:30"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""17:00"";}",closed,,,custom,"a:1:{i:0;s:5:""09:00"";}",17/6/2018,30/4/2021,,,"Agüero 1150, C1057 ",1150,,
7176,The Deli Store,"<h3>Restaurant · Deli · Store</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li style=""list-style-type: none;"">
<ul>
 	<li>Meat deli restaurant and takeaway.</li>
 	<li>Conveniently located at Morning Glen Mall in Morningside Manor, Johannesburg.</li>
 	<li>Brilliant service and excellent food. You can always have a good meal at The Deli.</li>
 	<li>The atmosphere is warm and inviting, elegant yet relaxed and casual.</li>
 	<li>The chefs prepare the dishes right in front of your eyes!</li>
 	<li>For more information about the menu, click <a href=""http://thedelistore.co.za/menus/main-menu/"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
</ul>
</li>
</ul>",,,,,,,"Supermarket,Restaurant",Meat,Africa,South Africa,,Sandton,moderate,-26.0672998,28.0738413,"Morning Glen Mall, Corner of Kelvin Drive & Bowling Avenue, Kelvin Dr, Gallo Manor, Sandton, 2052, Sudáfrica",Uos,http://www.uos.org.za/,,+27 11 656 3142,http://thedelistore.co.za/,,,,,,,,,,,,,,,,,,,,,,,,,22/4/2018,2/2/2021,,,"Morning Glen Mall, Corner of Kelvin Drive & Bowling Avenue",2052,,
6970,"Spar Supermarket in Sandringham, Johannesburg","<h3>Kosher certified bakery as part of a large chain supermarket, where you can buy Kosher products.</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>Parev bakery.</li>
 	<li>Spar is a large chain supermarket with more than 850 stores nationwide.</li>
 	<li>Offers a wide variety of products and fresh food to meet the needs of weekly and monthly family shopping. Kosher products can be found in their stores.</li>
 	<li>There is a Spar Supermarket located at Sandringham in Johannesburg where its Bakery has been certified.</li>
 	<li>Delis, bread, Sushi and other local foods are sold to eat in or takeaway.</li>
</ul>",,,,Exterior:https://kosherwithoutborders.com/wp-content/uploads/2018/12/19ee0026-spar-1-725x444.png   Interior:https://kosherwithoutborders.com/wp-content/uploads/2018/12/a175ffb7-spar-725x444.png,,,"Bakery,Supermarket",Pareve,Africa,South Africa,,Johannesburg,moderate,-26.1445545,28.1097287,"80 George Ave & Orange St, Sandringham, Johannesburg, 2192, Sudáfrica",OUS,http://www.uos.co.za/uos/default.aspx,,+27 11 640 6403,https://www.spar.co.za/Home,,,,,,,,,,,,,,,,,,,,,,,,,25/4/2018,2/2/2021,,,80 George Ave & Orange St,2192,,
6992,"Pick n Pay Fairmont, Johannesburg","<h3>Retail grocery Kosher market and deli.</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>Deli (Meat and Parev) and bakery (Parev).</li>
 	<li>Pick n Pay is a local chain supermarket that sells Kosher Products.</li>
 	<li>The deli restaurant is located inside the Fairmont area and is certified.</li>
 	<li>Fairmont is a nice neighbourhood of Johannesburg.</li>
 	<li>Hotel deliveries are available.</li>
</ul>",,,,Exterior:https://scontent-hou1-1.xx.fbcdn.net/v/t1.6435-9/127817392_10164329216750287_6210689870962620952_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=730e14&_nc_ohc=mvHHC5YRL7wAX_EsHkr&_nc_ht=scontent-hou1-1.xx&oh=d64984086a24d0251a65b22e0550662b&oe=61B651E0 Interior:https://scontent-hou1-1.xx.fbcdn.net/v/t1.6435-9/78502587_10162540427615287_4395071919834005504_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=730e14&_nc_ohc=PdmfTNgNFEIAX_0EnmR&tn=8xwR0EZvVxQK3iol&_nc_ht=scontent-hou1-1.xx&oh=4a0e128ef078e504c45299ba1d6308d0&oe=61B9775C Comida:https://scontent-hou1-1.xx.fbcdn.net/v/t1.6435-9/118623454_10163987022440287_5572925176422922187_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=730e14&_nc_ohc=C9wF-maQ0XkAX9Bd39k&_nc_ht=scontent-hou1-1.xx&oh=626f0cd85fa80324568be84afa42c2a9&oe=61B93B25,,,"Supermarket,Delivery/Pickup","Pareve,Meat",Africa,South Africa,,Johannesburg,moderate,-26.1474000,28.0993000,"Genesis On Fairmount, 3 Bradfield Dr, Fairmount, Johannesburg, 2192, Sudáfrica",UOS,http://www.uos.org.za/,,+27 11 640 3027,https://www.pnp.co.za/welcome,,,,,,,,,,,,,,,,,,,,,,,,,25/4/2018,2/2/2021,,,"Genesis On Fairmount, 3 Bradfield Dr",2192,,
