ID,Title,Content,Content_Tagline,Content_Description,Content_Menu_or_URL,Content_Images,Content_Video,ClosedorQuestionable,Listing_Type,Meat_Dairy_Parve,Continent,Country,State/Provience,City,street_address,zip_code,_listing_location,geolocation_lat,geolocation_long,_listing_kosher,_listing_pricing_range,listing_thumbnail,_listing_kosher_url,_listing_phone,_listing_website,_listing_email,_listing_social__facebook,_listing_social__instagram,_listing_working_hours,_listing_monday_hours_radio,_listing_monday_hours_open,_listing_monday_hours_close,_listing_tuesday_hours_radio,_listing_tuesday_hours_open,_listing_tuesday_hours_close,_listing_wednesday_hours_radio,_listing_wednesday_hours_open,_listing_wednesday_hours_close,_listing_thursday_hours_radio,_listing_thursday_hours_open,_listing_thursday_hours_close,_listing_friday_hours_radio,_listing_friday_hours_open,_listing_friday_hours_close,_listing_saturday_hours_radio,_listing_saturday_hours_open,_listing_saturday_hours_close,_listing_sunday_hours_radio,_listing_sunday_hours_open,DateCreated,_listing_confirmed,Status,Chabad Status,KWB_Highlight,More Information:
18747,Sami & Susu,"<h3>*PERMANENTLY CLOSED*</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",,,,,,checked,Restaurant,,North America,USA,Florida,Miami,2001 Biscayne Blvd,33137,"2001 Biscayne Blvd, Miami, FL 33137, USA",25.7956958,-80.1886835,,none,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,(305) 392-1070,,,,,sunday,closed,17:00,23:00,closed,"a:1:{i:0;s:5:""17:00"";}","a:1:{i:0;s:5:""23:00"";}",closed,"a:1:{i:0;s:5:""17:00"";}","a:1:{i:0;s:5:""23:00"";}",closed,"a:1:{i:0;s:5:""17:00"";}","a:1:{i:0;s:5:""23:00"";}",closed,,,closed,,,closed,"a:1:{i:0;s:5:""17:00"";}",6/8/2019,23/7/2021,,,,
1046,Sarah's Tent Kosher Market,"<h3>Huge Kosher grocery store with extensive selection of meats, wine &amp; much more.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Ample parking space.</li>
 	<li>Great tip for travellers: Sarah' Tent offers ready to go, packed airplane size meals for $8.99.</li>
 	<li>They are on the other side of the soups, next to the deli section. You can have them double wrapped, ready to microwave at your destination.</li>
 	<li>Great pizza and bourekas in house.</li>
 	<li>There are other Kosher restaurants, a Kosher ice cream shop, and a beautiful marina to go for a stroll, all located in the waterways shop.</li>
 	<li>This is your one-stop-shop for all your Kosher needs. Catering service, deli, bakery, meat, pizzeria, wine, and so much more.</li>
</ul>",,,,,,,Supermarket,,North America,USA,Florida,Aventura,3565 NE 207th St A1,33180,"3565 NE 207th St A1, Aventura, FL 33180, USA",25.9686490,-80.1307030,KM,moderate,,http://koshermiami.org/establishments/SarasTent,+1 305-933-2888,http://sarahstentkoshermarket.net/,online@stfoan.com,https://www.facebook.com/SarahstentKosher/,https://www.instagram.com/sarahs.tent.kosher/,monday,custom,08:30,"a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""16:30"";}",closed,,,custom,"a:1:{i:0;s:5:""08:00"";}",14/8/2017,27/7/2021,,,,
1067,List of Closed Waterways Kosher Restaurants,"<strong>KWB's Highlights:</strong>

<strong>PERMANENTLY CLOSED</strong>
<ul>
 	<li>Acqua Trattoria (closed)</li>
 	<li>China Bistro (closed)</li>
 	<li>There a China Bistro location open in Hollywood</li>
 	<li>B&amp;B Bistro (closed)</li>
 	<li>Fuego <a href=""https://kosherwithoutborders.com/listings/fuego-by-mana/"">moved</a> to a new and much better location, 10 minutes south (moved)</li>
</ul>
<strong>New and open:</strong>
<ul>
 	<li><a href=""https://kosherwithoutborders.com/listings/karne/"">Karne</a>, a steak house in the same store where Fuego used to be (open)</li>
 	<li><a href=""https://kosherwithoutborders.com/listings/levys-shawarma/"">Levy's Shawarma</a>. This is their second location in the city (open)</li>
 	<li><a href=""https://kosherwithoutborders.com/listings/noma-kosher-restaurant/"">Noma</a> (Dairy) is now in Waterways (open)</li>
 	<li>The <a href=""https://kosherwithoutborders.com/listings/how-sweet-ice-cream-store/"">Ice Cream shop</a> seems to have closed, but it's unclear. We've heard reports that both the Ice Cream and the coffee shops are now being run by the landlord.</li>
</ul>",,,,,,checked,Restaurant,,North America,USA,Florida,Aventura,3565 NE 207th St A11,33180,"3565 NE 207th St A11, Aventura, FL 33180, USA",25.9688543,-80.1307056,,none,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,,,,,,tuesday,closed,15:00,"a:2:{i:0;s:5:""15:30"";i:1;s:5:""23:00"";}",closed,"a:2:{i:0;s:5:""12:00"";i:1;s:5:""17:00"";}","a:2:{i:0;s:5:""15:30"";i:1;s:5:""23:00"";}",closed,"a:2:{i:0;s:5:""12:00"";i:1;s:5:""17:00"";}","a:2:{i:0;s:5:""15:30"";i:1;s:5:""23:00"";}",closed,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""15:30"";}",closed,,,closed,"a:1:{i:0;s:5:""20:30"";}","a:1:{i:0;s:5:""00:00"";}",closed,"a:1:{i:0;s:5:""13:00"";}",14/8/2017,27/7/2021,,,,
4223,Rustiko,"<h3>Surfside restaurant with delicious dairy dishes.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Florida’s wide array of delectable cuisine speaks to the sophisticated palates of food-savvy residents and visitors alike.</li>
 	<li>Rustiko, although quite new, has gained a reputation for its exquisite flavors, aromas and ambiance that makes for an unforgettable experience.</li>
 	<li>With presentation, texture and taste in mind, not a sense is left out of the experience when dining at Rustiko.</li>
 	<li>The elegant tiled floors, vines hanging along the walls, and wood grain finishes enhance the feeling as though you’ve hopped on a plane to Italy.</li>
 	<li>For more information <a href=""http://www.greatkosherrestaurants.com/restaurants/3536/rustiko"" target=""_blank"" rel=""noopener noreferrer"">click here</a>.</li>
</ul>",,,,,,,Restaurant,Dairy(Cholov Yisroel),North America,USA,Florida,Surfside,9476 Harding Ave,33154,"9476 Harding Ave, Surfside, FL 33154, USA",25.8848438,-80.1237388,KM,moderate,,http://koshermiami.org/establishments/Rustiko,+1 305-560-5650,http://rustikomiami.com/,info@rustikomiami.com,https://www.facebook.com/Rustiko-Miami-479591475582887/,https://www.instagram.com/rustikomiami/?hl=en,monday,custom,08:30,"a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""15:00"";}",custom,"a:1:{i:0;s:5:""21:00"";}","a:1:{i:0;s:5:""00:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}",18/10/2017,26/7/2021,,,,
18288,Apple A Day,"<h3>Bottled Juice ONLY when bearing KM Logo.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",,,,,,,Store,,North America,USA,Florida,Miami,1534 Alton Rd,33139,"1534 Alton Rd, Miami Beach, FL 33139, USA",25.7879175,-80.1415063,KM,cheap,,http://koshermiami.org/establishments/AppleADayJuiceBar,'+1 (305) 538-4569,http://appleadaymiami.com,appleaday@bellsouth.net,https://www.facebook.com/Apple-A-Day-cafe-and-juicery-145598218795457/,,monday,custom,08:00,"a:1:{i:0;s:5:""22:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""22:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""22:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""22:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""22:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""22:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}",26/7/2019,23/7/2021,,,,
15922,Nona Bakery and Pizza,"<h3>Unfortunately, this business closed due to the COVID-19 Pandemic.</h3>
<h3>Bakery in Surfside.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",,,,,,checked,"Bakery,Cafe,Pizzeria",Dairy(Cholov Yisroel),North America,USA,Florida,Surfside,9454 Harding Ave,33154,"9454 Harding Ave, Surfside, FL 33154, USA",25.8844650,-80.1236774,KM,moderate,,http://koshermiami.org/establishments/NomaBakeryandPizza,+1 786-216-7717,https://www.nona-bakery.com/,nomakosherbakery@gmail.com,https://www.facebook.com/pg/NonaBakeryPizzeria/,,sunday,custom,08:30,"a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""16:00"";}",custom,"a:1:{i:0;s:5:""20:00"";}","a:1:{i:0;s:5:""00:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}",24/4/2019,26/7/2021,,,,
19829,Levy’s Shawarma,"<h3>Home made kosher food!</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Come enjoy fast casual, healthy, and delicious dining in a fun, family-oriented environment!</li>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",,,,,,,Restaurant,Meat,North America,USA,Florida,Aventura,3575 NE 207th St,33180,"3575 NE 207th St, Aventura, FL 33180, USA",25.9688616,-80.1302533,ORB Kosher,cheap,,https://orbonline.org/,(305) 974-4899,,levyskosher@aol.com,https://www.facebook.com/Levysshawarmawaterways/,https://www.instagram.com/levys.shawarma/,monday,custom,11:30,21:30,custom,"a:1:{i:0;s:5:""11:30"";}","a:1:{i:0;s:5:""21:30"";}",custom,"a:1:{i:0;s:5:""11:30"";}","a:1:{i:0;s:5:""21:30"";}",custom,"a:1:{i:0;s:5:""11:30"";}","a:1:{i:0;s:5:""21:30"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""15:00"";}",closed,"a:1:{i:0;s:5:""20:30"";}","a:1:{i:0;s:5:""00:00"";}",custom,"a:1:{i:0;s:5:""11:30"";}",23/10/2019,22/7/2021,,,,
4327,Carlos & Gabby's - Miami,"<h3>Mexican eats plus a few American dishes, in simple, colorful digs.</h3>
<strong>KWB’s Highlights:</strong>
<ul>
 	<li>Carlos &amp; Gabby’s Smokehouse &amp; Grill proudly continues in the tradition of its namesake to provide the all around best in kosher Mexican dining.</li>
 	<li>Located in beautiful Miami Beach, another Carlos &amp; Gabby’s has taken over!  Being close to the Miami Airport and beaches, it has been attracting and satisfying many hungry customers since November of 2015.</li>
 	<li>With its comfortable booths, Mexican- American cuisine, and large and reasonably priced menu, this place is a perfect fit for all.</li>
 	<li>Owners Aaron and Rachel visited the Carlos &amp; Gabby’s of New York and fell in love with the idea of a Mexican themed restaurant. They then headed home and bought into the successful franchise.</li>
 	<li>Different than the other Carlos &amp; Gabby’s, this is a sit-down restaurant with waiter service. They have a large enough menu, where everybody could find something that they like.</li>
 	<li>Other locations: <a class=""tips job_title"" href=""https://kosherwithoutborders.com/listings/carlos-gabbys-riverdale/"" target=""_blank"" rel=""noopener noreferrer"">Carlos &amp; Gabby's - Riverdale</a>, <a class=""tips job_title"" href=""https://kosherwithoutborders.com/listings/carlos-gabbys-queens/"" target=""_blank"" rel=""noopener noreferrer"">Carlos &amp; Gabby's - Queens</a>, <a class=""tips job_title"" style=""font-family: inherit; font-size: inherit;"" href=""https://kosherwithoutborders.com/listings/carlos-gabbys-long-island/"" target=""_blank"" rel=""noopener noreferrer"">Carlos &amp; Gabby's Long Island</a> and <a href=""https://kosherwithoutborders.com/listings/carlos-gabbys-co…er-mexican-grill/"" target=""_blank"" rel=""noopener noreferrer"">Carlos &amp; Gabby's - Coney Island</a>.</li>
</ul>",,,,,,,Restaurant,Meat,North America,USA,Florida,Miami,740 West 41 Street,33140,"740 West 41 Street,, Miami Beach, FL 33140, USA",25.8135936,-80.1315106,KM,moderate,,http://koshermiami.org/establishments/CarlosandGabbysMiami,+1 786-276-1212,http://www.candgmiami.com/,info@candgmiami.com,https://www.facebook.com/CarlosAndGabbysMiami,https://www.instagram.com/carlosandgabbysmiami/?hl=en,monday,custom,12:00,23:00,custom,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""00:00"";}",closed,"a:1:{i:0;s:5:""12:45"";}","a:1:{i:0;s:5:""00:00"";}",closed,"a:1:{i:0;s:5:""12:45"";}","a:1:{i:0;s:5:""00:00"";}",custom,"a:1:{i:0;s:5:""12:00"";}",18/10/2017,26/7/2021,,,,
4246,La'Chaim Asian Cuisine & Steakhouse,"<h2><strong>Permanently Closed</strong></h2>
<h3>Contemporary space with cool lighting offers kosher Chinese &amp; southeast Asian food, sushi &amp; steaks.</h3>
<strong>KWB’s Highlights:</strong>
<ul>
 	<li>If you're keeping kosher in South Florida, you don't have to settle for a falafel joint the next time you're looking for a place to eat.</li>
 	<li>L'Chaim Asian Cuisine &amp; Steakhouse is certified by the Orthodox Rabbinic Board with chefs who hand-pick the freshest local meats and vegetables and use a selection of imported spices, seasonings, and authentic ingredients to ensure a great kosher dining experience.</li>
 	<li>The menu is dine-in or takeaway and offers a wide spectrum of cuisine from sushi to steak designed to satisfy a variety of dietary concerns and dining preferences.</li>
 	<li>For more information <a href=""http://www.greatkosherrestaurants.com/restaurants/2356/l-chaim-asian-cuisine-and-steakhouse"" target=""_blank"" rel=""noopener noreferrer"">click here</a>.</li>
</ul>",,,,,,checked,Restaurant,Meat,North America,USA,Florida,Hollywood,4000 N 46th Ave,33021,"4000 N 46th Ave, Hollywood, FL 33021, USA",26.0463230,-80.1913541,ORB,moderate,,https://orbonline.org/category/restaurants/,+1 954-362-0777,,saras770@yahoo.com,https://www.facebook.com/lchaimrestaurant/,,sunday,custom,11:00,22:00,custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""22:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""22:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""22:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""16:00"";}",custom,"a:1:{i:0;s:5:""21:00"";}","a:1:{i:0;s:5:""01:30"";}",custom,"a:1:{i:0;s:5:""11:00"";}",18/10/2017,26/7/2021,,,,
15421,Bagel Way,"<h3>**PERMANENTLY CLOSED**</h3>
<strong>KWB's Highlights: </strong>
<ul>
 	<li>This place is pemanently closed.</li>
</ul>",,,,,,checked,"Catering ,Pizzeria",Dairy(Cholov Yisroel),North America,USA,Florida,North Miami Beach,"1600 NE 163rd St,",33162,"1600 NE 163rd St, North Miami Beach, FL 33162, USA",25.9253372,-80.1676706,,none,,,,,,,,sunday,closed,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""17:00"";}",closed,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""17:00"";}",closed,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""17:00"";}",closed,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""17:00"";}",closed,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""14:00"";}",closed,"a:1:{i:0;s:5:""21:30"";}","a:1:{i:0;s:5:""01:30"";}",closed,"a:1:{i:0;s:5:""08:00"";}",15/4/2019,26/7/2021,,,,
4359,Bagel Time Cafe,"<h3>Easygoing sandwich shop selling hearty deli fare including some kosher selections.</h3>
<strong>KWB’s Highlights:</strong>
<ul>
 	<li>Fully renovated in the Summer of 2014, Bagel Time Café is a modern dairy restaurant in Miami Beach under new ownership.</li>
 	<li>Those who know the area will remember the original Bagel Time for their basic breakfast and lunch options. Bagel Time Café however is a whole new and upgraded establishment.</li>
 	<li>It’s been taken over by restaurant pros, Jay and Sharon Beck, who have years of restaurant management and culinary skill under their belts. They’ve turned the place into a must-visit destination. Walking into the café, it feels more like South Beach, than Miami Beach.</li>
 	<li>The bright green décor is clean, modern and inviting. Although with free delivery anywhere in Miami you won’t even need to leave the beach to get a taste!</li>
 	<li>Chef Jay Beck has plenty of experience in the restaurant business. He was the executive chef at the gourmet supermarket, Pomegranate in Brooklyn, as well as the chef and owner of Country Café in upstate New York.</li>
 	<li>Bagel Time Café focuses on getting the freshest ingredients for their vegetarian, dairy based menu.</li>
 	<li>For more information <a href=""http://www.greatkosherrestaurants.com/restaurants/3267/bagel-time-cafe"" target=""_blank"" rel=""noopener noreferrer"">click here</a>.</li>
</ul>",Easygoing sandwich shop selling hearty deli fare including some kosher selections,"KWB’s Highlights:</strong>

<ul>

 	<li>Fully renovated in the Summer of 2014, Bagel Time Café is a modern dairy restaurant in Miami Beach under new ownership.</li>

 	<li>Those who know the area will remember the original Bagel Time for their basic breakfast and lunch options. Bagel Time Café however is a whole new and upgraded establishment.</li>

 	<li>It’s been taken over by restaurant pros, Jay and Sharon Beck, who have years of restaurant management and culinary skill under their belts. They’ve turned the place into a must-visit destination. Walking into the café, it feels more like South Beach, than Miami Beach.</li>

 	<li>The bright green décor is clean, modern and inviting. Although with free delivery anywhere in Miami you won’t even need to leave the beach to get a taste!</li>

 	<li>Chef Jay Beck has plenty of experience in the restaurant business. He was the executive chef at the gourmet supermarket, Pomegranate in Brooklyn, as well as the chef and owner of Country Café in upstate New York.</li>

 	<li>Bagel Time Café focuses on getting the freshest ingredients for their vegetarian, dairy based menu.</li>

 	<li>For more information <a href=""http://www.greatkosherrestaurants.com/restaurants/3267/bagel-time-cafe"" target=""_blank"" rel=""noopener noreferrer"">click here</a>.</li>

</ul>",,,,,Restaurant,Dairy(Cholov Yisroel),North America,USA,Florida,Miami,3915 Alton Rd,33140,"3915 Alton Rd, Miami Beach, FL 33140, USA",25.8125510,-80.1355092,OK,moderate,,http://www.ok.org/consumers/ok-certified-restaurants/,+1 305-538-0300,https://bageltimecafemiami.com/,,https://www.facebook.com/Bageltimemiami/,https://www.instagram.com/bageltimecafe/?hl=en,monday,custom,08:00,"a:1:{i:0;s:5:""17:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""17:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""17:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""15:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""14:00"";}",custom,"a:1:{i:0;s:5:""21:30"";}","a:1:{i:0;s:5:""23:45"";}",custom,"a:1:{i:0;s:5:""08:00"";}",18/10/2017,26/7/2021,,,,
20242,Holy Bagels & Pizzeria,"<h3>Cholov Yisrael food from all over the world!</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Holy Bagels &amp; Pizzeria of Downtown is a bagel restaurant that serves breakfast and lunch.</li>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",,,,,,,Restaurant,"Dairy(Cholov Yisroel),Pareve",North America,USA,Florida,Miami,93 NW 1st St,33128,"93 NW 1st St, Miami, FL 33128, USA",25.7751930,-80.1949020,KM,moderate,,https://koshermiami.org/establishments/HolyBagelsandPizzeriaDowntown,(305) 961-7878,http://holybagelpizzeria.com/,,https://www.facebook.com/holy.bagels?fref=ts,https://www.instagram.com/holybagel93/,monday,custom,09:00,"a:1:{i:0;s:5:""16:00"";}",custom,09:00,"a:1:{i:0;s:5:""16:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""16:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""16:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""14:30"";}",closed,,,closed,,12/11/2019,22/7/2021,,,,
15912,TYO Sushi,"<h3>A fusion of traditional cuisine with modern flavours.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",,,,,,,Restaurant,Pareve,North America,USA,Florida,Miami,723 Lincoln Ln N,33139,"723 Lincoln Ln N, Miami Beach, FL 33139, USA",25.7917944,-80.1360224,MDK,cheap,,http://koshermiami.org/establishments/,(786) 897-3247,http://www.tyosushi.com,info@tyosushi.com,https://www.facebook.com/pg/tyosushimiami/,https://www.instagram.com/tyosushimiami/?hl=en,monday,custom,11:00,"a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""22:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""22:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}",24/4/2019,26/7/2021,,,,
18354,Gallery of Cakes,"<h3>Where the world's finest cakes are born.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>All of our products are: Kosher Parve</li>
 	<li>Best Custom Cakes for all occasions: Baby, Birthdays, Bar/t mitzvah, Wedding Cakes.</li>
 	<li>They now hold private and semi-private classes for young bakers everywhere.</li>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",,,,,,,Bakery,,North America,USA,Florida,Miami,19206 W Dixie Hwy,33180,"19206 W Dixie Hwy, Miami, FL 33180, USA",25.9532655,-80.1493687,KM,moderate,,https://koshermiami.org/establishments/GalleryofCakes,(305) 935-1114,https://www.galleryofcakes.com/,gocakes@gmail.com,https://www.facebook.com/GalleryofCakes/,https://www.instagram.com/gallery_of_cakes/,monday,custom,10:00,"a:1:{i:0;s:5:""17:00"";}",custom,"a:1:{i:0;s:5:""10:00"";}","a:1:{i:0;s:5:""17:00"";}",custom,"a:1:{i:0;s:5:""10:00"";}","a:1:{i:0;s:5:""17:00"";}",custom,"a:1:{i:0;s:5:""10:00"";}","a:1:{i:0;s:5:""17:00"";}",custom,"a:1:{i:0;s:5:""10:00"";}","a:1:{i:0;s:5:""17:00"";}",closed,,,closed,"a:1:{i:0;s:5:""09:00"";}",27/7/2019,23/7/2021,,,,
20041,Kosher Subway,"<h3>Kosher sandwich, subs and salads, offering catering  and delivery service.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",,,,,,,"Catering ,Restaurant",Pareve,North America,USA,Florida,North Miami Beach,18900 NE 25th Ave,33180,"18900 NE 25th Ave, North Miami Beach, FL 33180",25.9493900,-80.1536737,KM,cheap,,http://koshermiami.org/establishments/Subway,(305) 663-9883,https://www.jcafegroup.com/kosher-subway-menu.html,info@jcafegroup.com,https://www.facebook.com/jccsubway/,https://www.instagram.com/koshersubway/,monday,custom,08:00,"a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""16:00"";}",closed,,,custom,"a:1:{i:0;s:5:""08:00"";}",4/11/2019,22/7/2021,,,,
18298,"Bourekas, Etc.","<h3>Pastries and appetizers for your parties, events, dinners or as a snack.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>ZERO Trans Fat per serving</li>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",,,,,,,"Bakery,Catering ",,North America,USA,Florida,Miami,18671 W Dixie Hwy,33180,"18671 W Dixie Hwy, Miami, FL 33180, USA",25.9482390,-80.1482731,KM,cheap,,http://koshermiami.org/establishments/BourekasEtc,(305) 503-3838,http://bourekasetc.com,info@bourekasetc.com,https://www.facebook.com/bourekasetc,https://www.instagram.com/bourekasetc/,monday,custom,09:00,"a:1:{i:0;s:5:""17:00"";}",custom,09:00,"a:1:{i:0;s:5:""17:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""17:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""17:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""14:00"";}",closed,,,closed,,26/7/2019,23/7/2021,,,,
18344,Expressed Juice,"<h3>100% Cold pressed, raw juice.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>ExpressedJuice le brinda los poderes estimulantes y curativos del jugo crudo prensado en frío a través de los medios más eficientes y convenientes posibles.</li>
 	<li>Fresh: Made using locally sourced Florida fresh produce</li>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",,,,,,,Store,,North America,USA,Florida,Miami,1402 NW 23rd St,33142,"1402 NW 23rd St, Miami, FL 33142, USA",25.7983321,-80.2195394,KM,moderate,,http://koshermiami.org/establishments/ExpressedJuice,(305) 960-7572,http://www.expressedjuice.com,order@expressedjuice.com,https://www.facebook.com/expressedjuice/,https://www.instagram.com/expressedjuice/?hl=en,sunday,open,,,open,,,open,,,open,,,open,,,open,,,open,,26/7/2019,23/7/2021,,,,
