ID,Title,Content,ClosedorQuestionable,Chabad Status,Listing_Type,Meat_Dairy_Parve,Continent,Country,State/Provience,City,listing_thumbnail,_listing_phone,_listing_kosher,_listing_website,_listing_pricing_range,geolocation_lat,geolocation_long,_listing_location,_listing_social__facebook,_listing_kosher_url,_listing_email,_listing_working_hours,_listing_monday_hours_radio,_listing_monday_hours_open,_listing_monday_hours_close,_listing_tuesday_hours_radio,_listing_tuesday_hours_open,_listing_tuesday_hours_close,_listing_wednesday_hours_radio,_listing_wednesday_hours_open,_listing_wednesday_hours_close,_listing_thursday_hours_radio,_listing_thursday_hours_open,_listing_thursday_hours_close,_listing_friday_hours_radio,_listing_friday_hours_open,_listing_friday_hours_close,_listing_saturday_hours_radio,_listing_saturday_hours_open,_listing_saturday_hours_close,_listing_sunday_hours_radio,_listing_sunday_hours_open,_listing_social__instagram,DateCreated,_listing_confirmed,Status,Content_Tagline,Content_Description,Content_Images,Content_Video,Content_Menu_or_URL,street_address,zip_code,KWB_Highlight,More Information:
13278,Three Brothers Bakery,"<h3>***<strong>IT'S NO LONGER KOSHER***</strong></h3>
<h3>Nice bakery with varied menu.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Run by a fifth generation baker, 3 Brothers Bakery is the oldest Kosher bakery in Houston, serving both pareve and dairy.</li>
 	<li>Including custom designed wedding, bar mitzvah and special occasion cakes. Eastern European and New York style pastries, dessert cakes, danish, coffee cakes and Eastern European breads (rye, pumpernickel, challah, bagels) provided daily.</li>
 	<li>Ceremonial challahs (3, 6, and 10 pound plus custom shapes) available by special order. Commercial accounts welcome, as well.</li>
 	<li>The Braeswood location is the only certified Kosher branch of 3 Brothers.</li>
</ul>",checked,,Bakery,,North America,USA,Texas,Houston,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,(713) 666-2253,,https://3brothersbakery.com/,moderate,29.6901193,-95.4423613,4036 S. Braeswood Blvd Houston TX 77025,https://www.facebook.com/3brothersbakery,,,,,,,,,,,,,,,,,,,,,,,,,31/10/2018,8/1/2021,,,,https://3brothersbakery.com/wp-content/uploads/2018/09/Braeswood1.jpg https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-6/242074693_10157756797005583_5468264400487529699_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=2c4854&_nc_ohc=DYGa8iAucaAAX8G5BQ-&_nc_ht=scontent-mia3-2.xx&oh=b6d64dd572c356165e1f7db277fbdf54&oe=6193321A https://scontent-mia3-2.xx.fbcdn.net/v/t1.6435-9/150169323_10157397915265583_205318429430653826_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=xzO4ZEEd9Z4AX8EthNS&tn=81fEm_zbdg4-TffG&_nc_ht=scontent-mia3-2.xx&oh=c6f49a7089ad8108b231dd5f070c1e9c&oe=61B55B08,,,,,,
3747,Simka's Sweets,"<h3>***PERMANENTLY CLOSED*</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,"Food,Restaurant",,North America,USA,Florida,Orlando,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,,,none,28.3551715,-81.6781947,"600 Cagan Park Ave, Clermont, FL 34714, USA",,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2017,18/8/2021,,,,,,,,,,
1952,Izaaki,"<h3>**<strong>PERMANENTLY CLOSED**</strong></h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,Meat,Europe,France,,Paris,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,01 53 16 43 48 /01 53 16 20 00,,,none,48.8745739,2.3385401,"35, Rue La Fayette 75009 Paris",,,,,,,,,,,,,,,,,,,,,,,,,,3/9/2017,21/4/2021,,,,,,,,,,
10849,Isaac's Restaurant,"<h3>**<strong>PERMANENTLY CLOSED**</strong></h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,Meat,Europe,Belgium,,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+32 3 233 43 30,,http://isaacs.be/,moderate,51.2158401,4.4174732,"Lange Herentalsestraat 1, 2018 Antwerp, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,6/8/2018,28/1/2020,,,,,,,,,,
4783,Bonnie's Place,"<h3>**<strong>PERMANENTLY CLOSED**</strong></h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>
&nbsp;

&nbsp;",checked,,Restaurant,,North America,USA,New York,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+1 845-434-2511,,,moderate,41.7402188,-74.6721938,"Loch Sheldrake Rd, Hurleyville, NY 12747, USA",,,,,,,,,,,,,,,,,,,,,,,,,,6/10/2017,6/4/2021,,,,,,,,,,
11349,Jerusalem Mediterranean Restaurant &amp; Bar,"<h3>**NO LONGER KOSHER**</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li style=""text-align: left;"">This  restaurant is no longer kosher.</li>
</ul>",checked,,Restaurant,,North America,USA,South Carolina,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,,http://www.jerusalemmediterranean.com/,none,33.6872840,-78.8896126,"205 N Kings Hwy, Myrtle Beach, SC 29577",,,,,,,,,,,,,,,,,,,,,,,,,,29/7/2018,1/11/2020,,,,http://www.jerusalembarandgrill.com/wp-content/uploads/2019/02/home_cafe1_slider_dish1-1.png    http://www.jerusalembarandgrill.com/wp-content/uploads/2019/02/glrya3.jpg  http://www.jerusalembarandgrill.com/wp-content/uploads/2019/02/glry4-1.jpg,,,,,,
3831,Thaï one,"<h3>**PERMANENTLY CLOSED **</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,Meat,Europe,France,,Paris,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+33 1 42 33 11 52,,,none,48.8683798,2.3477071,"46 Rue de Cléry, 75002 Paris, France",,,,,,,,,,,,,,,,,,,,,,,,,,6/9/2017,6/3/2020,,,,,,,,,,
1547,Le Pilpel Restaurant,"<h3>**PERMANENTLY CLOSED**</h3>
<b><strong><span lang=""en"">KWB's Highlights:</span></strong></b>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,Meat,Europe,France,,Paris,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+33 1 40 40 26 26,,,none,48.8832349,2.3888516,"28 Rue Manin, 75019 Paris, France",,,,,,,,,,,,,,,,,,,,,,,,,,5/9/2017,6/3/2020,,,,,,,,,,
2094,Americano,"<h3>**PERMANENTLY CLOSED**</h3>
<b>KWB's Highlights:</b>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,,Europe,France,,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,,,none,48.8566190,2.3781595,"54 Rue Basfroi, 75011 Paris, France",,,,,,,,,,,,,,,,,,,,,,,,,,30/8/2017,21/4/2021,,,,,,,,,,
2056,Chez David,"<h3>**PERMANENTLY CLOSED**</h3>
<b>KWB's Highlights:</b>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,Pareve,Europe,France,,Paris,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+33 1 40 22 61 05,,,moderate,48.8730373,2.3443505,"7 Rue de Montyon, 75009 Paris 09, France",,,,,,,,,,,,,,,,,,,,,,,,,,30/8/2017,20/4/2021,,,,,,,,,,
2105,Al Haeche,"<h3>**PERMANENTLY CLOSED**</h3>
<b>KWB's Highlights:</b>
<ul>
 	<li>This place is permanently closed.</li>
</ul>
&nbsp;",checked,,Restaurant,Meat,Europe,France,,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+33 1 53 38 57 81,,,none,48.8832382,2.3887126,"26 Rue Manin, 75019 Paris, France",,,,,,,,,,,,,,,,,,,,,,,,,,30/8/2017,21/4/2021,,,,,,,,,,
2114,Zekaï Lauriston,"<h3>**PERMANENTLY CLOSED**</h3>
<b>KWB's Highlights:</b>
<ul>
 	<li>This restaurant is permanently closed.</li>
</ul>",checked,,"Delivery/Pickup,Restaurant",Pareve,Europe,France,,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,,,none,48.8669459,2.2877794,"101 Rue Lauriston, 75116 Paris, France",,,,,,,,,,,,,,,,,,,,,,,,,,30/8/2017,21/4/2021,,,,,,,,,,
8667,Baranes Grill Restaurant,"<h3>**PERMANENTLY CLOSED**</h3>
<b>KWB’s Highlights:</b>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,,Europe,Switzerland,,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,,,moderate,47.3681415,8.5219756,"Zurlindenstrasse 21, 8003 Zürich, Suiza",,,,,,,,,,,,,,,,,,,,,,,,,,4/7/2018,4/3/2020,,,,,,,,,,
4084,El Pasaje Resto & Bar,"<h3>**PERMANENTLY CLOSED**</h3>
<div><strong>KWB's Highlights:</strong></div>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,"Food,Restaurant,Delivery/Pickup",Meat,South America,Argentina,,Caba,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+54 11 4806-0084,,,none,-34.6036844,-58.3815591,"El Lazo 3141, C1425EXA CABA, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,25/10/2017,30/4/2021,,**PERMANENTLY CLOSED**,"KWB’s Highlights:
This place is permanently closed.",,,,"El Lazo 3141, C1425EXA", C1425EXA,,
1007,"Kosher Market (Buenos Aires, Argentina)","<h3>**PERMANENTLY CLOSED**</h3>
<div><strong>KWB's Highlights:</strong></div>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Supermarket,,South America,Argentina,Buenos Aires,Caba,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,,,none,-34.6244314,-58.4730757,"Morón 2930, C1406FVN CABA, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,14/8/2017,30/4/2021,,,,,,,"Morón 2930, C1406FVN",2930,,
10666,La Mozzarella,"<h3>**PERMANENTLY CLOSED**</h3>
<h3><strong style=""font-size: 16px;"">KWB's Highlights:</strong></h3>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,Dairy(Cholov Yisroel),Europe,Belgium,,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,,,moderate,50.8008798,4.3384401,"Avenue Brugmann 522, Brussels, 1180, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,8/8/2018,28/1/2020,,,,,,,,,,
3887,Sim Cash 770,"<h3>**PERMANENTLY CLOSED**</h3>
<p id=""tw-target-text"" class=""tw-data-text tw-ta tw-text-medium"" dir=""ltr""><strong><span lang=""en"">KWB's Highlights:</span></strong></p>

<ul>
 	<li class=""tw-data-text tw-ta tw-text-medium"">This place is permanently closed.</li>
</ul>",checked,,Supermarket,,Europe,France,,Paris,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+33 1 43 44 58 01,,,none,48.8444565,2.4114478,"5 avenue Courteline 75012 Paris, France",,,,,,,,,,,,,,,,,,,,,,,,,,5/9/2017,23/4/2021,,,,,,,,,,
1703,MySalads,"<h3>**PERMANENTLY CLOSED**</h3>
<p id=""tw-target-text"" class=""tw-data-text tw-ta tw-text-small"" dir=""ltr""><strong><span lang=""en"">KWB's Highlights: </span></strong></p>

<ul>
 	<li class=""tw-data-text tw-ta tw-text-small"">This place is permanently closed.</li>
</ul>",checked,,Delivery/Pickup,,Europe,France,,Paris,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,01.45.05.40.40,,,none,48.8440861,2.2790692,Livraison sur Paris ouest 75116 Paris,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2017,6/3/2020,,,,,,,,,,
1792,Les Salons Bench,"<h3>**PERMANENTLY CLOSED**</h3>
<p id=""tw-target-text"" class=""tw-data-text tw-ta tw-text-small"" dir=""ltr""><strong><span lang=""en"">KWB's Highlights:</span></strong></p>

<ul>
 	<li class=""tw-data-text tw-ta tw-text-small"">This place is permanently closed.</li>
</ul>",checked,,Restaurant,Meat,Europe,France,,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,,,none,48.8566824,2.3607194,"4B Rue des Rosiers, 75004 Paris 04, France",,,,,,,,,,,,,,,,,,,,,,,,,,3/9/2017,21/4/2021,,,,,,,,,,
14133,Pinati Kosher,"<h3>**PERMANENTLY CLOSED**</h3>
<p style=""text-align: left;""><strong>KWB's Highlights:</strong></p>

<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,"Delivery/Pickup,Restaurant",,Europe,Spain,,Madrid,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,34 910 57 84 52,,,none,40.4354487,-3.7028407,"Calle del Cardenal Cisneros 80 Madrid, 28010, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,5/11/2018,16/8/2021,,,,,,,Calle del Cardenal Cisneros 80,28010,,
1810,Le Temps Des Sushis,"<h3>**PERMANENTLY CLOSED**</h3>
<strong><span lang=""en"">KWB's Highlights:</span></strong>
<ul>
 	<li> This place is permanently closed.</li>
</ul>",checked,,Restaurant,Pareve,Europe,France,,Paris,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+33 1 45 29 05 02,,,none,48.8821170,2.2944051,"43 Rue Laugier, 75017 Paris, France",,,,,,,,,,,,,,,,,,,,,,,,,,3/9/2017,21/4/2021,,,,,,,,,,
1580,Panini Folie's,"<h3>**PERMANENTLY CLOSED**</h3>
<strong><span lang=""en"">KWB's Highlights:</span></strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,Meat,Europe,France,,Paris,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+33 1 42 33 14 55,,,none,48.8667668,2.3516180,"9 Rue du Ponceau, 75002 Paris, France",,,,,,,,,,,,,,,,,,,,,,,,,,5/9/2017,23/4/2021,,,,,,,,,,
3908,Setaï 11e,"<h3>**PERMANENTLY CLOSED**</h3>
<strong><span lang=""en"">KWB's Highlights:</span></strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,"Meat,Pareve",Europe,France,,Paris,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+33 1 40 05 20 55,,,none,48.8536915,2.3866143,"202 Boulevard Voltaire, 75011 Paris, France",,,,,,,,,,,,,,,,,,,,,,,,,,5/9/2017,6/3/2020,,,,,,,,,,
2006,Davco,"<h3>**PERMANENTLY CLOSED**</h3>
<strong><span lang=""en"">KWB's Highlights:</span></strong>
<ul>
 	<li>This restaurant is permanently closed.</li>
</ul>",checked,,"Food,Restaurant",Pareve,Europe,France,,Paris,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,,,cheap,48.8956707,2.3829314,"13, avenue Corentin Cariou 75019 Paris",,,,,,,,,,,,,,,,,,,,,,,,,,3/9/2017,22/4/2021,,,,,,,,,,
6765,"Sami's Restaurant, Borehamwood.","<h3>**PERMANENTLY CLOSED**</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Restaurant,Meat,Europe,United Kingdom,England,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+44 20 8207 1900,,,moderate,51.6542730,-0.2793484,"3 Shenley Rd, Borehamwood WD6 1AA, UK",,,,,,,,,,,,,,,,,,,,,,,,,,2/5/2018,3/3/2021,,,,,,,,,,
6778,Orli Bakery Barkingside,"<h3>**PERMANENTLY CLOSED**</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,"Bakery,Catering ",Dairy(Cholov Yisroel),Europe,United Kingdom,England,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+44 20 8551 0888,,,moderate,51.5924634,0.0837553,"143 High St, Ilford IG6 2AJ, Reino Unido",https://www.facebook.com/orlibakerybarkingside/,,,,,,,,,,,,,,,,,,,,,,,,,2/5/2018,3/3/2021,,,,,,,,,,
5471,Vanello's Burger Food truck,"<h3>**PERMANENTLY CLOSED**</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li>This place is permanently closed</li>
</ul>",checked,,"Food,Restaurant,Delivery/Pickup",Meat,Central America,Mexico,,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,,,none,19.3894278,-99.2601639,"Av. Stim 1328 Col. Lomas de 05129 D.F., Chamizal, Lomas del Chamizal, 05129 Ciudad de México, CDMX, México",https://www.facebook.com/pages/biz/Vanellos-Burger-Food-truck-1063898400327254/?locale2=es_LA,,,,,,,,,,,,,,,,,,,,,,,,,1/4/2018,14/7/2021,,,,,,,,,,
5948,Rimonim,"<h3>**PERMANENTLY CLOSED**</h3>
<strong>KWB Highlights</strong>:
<ul>
 	<li>This place is permamently closed.</li>
</ul>
&nbsp;

&nbsp;",checked,,Restaurant,Meat,Central America,Panama,,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+507 694.98.425,,,none,8.9842892,-79.5137493,"Street Mall Panama, Panamá, Panama",,,,sunday,closed,08:30,"a:1:{i:0;s:5:""22:00"";}",closed,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""22:00"";}",closed,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""22:00"";}",closed,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""22:00"";}",closed,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""16:00"";}",closed,,,closed,"a:1:{i:0;s:5:""11:00"";}",,22/3/2018,18/8/2021,,,,,,,,,,
5882,Roma Antica Ristorante Italiano,"<h3>**PERMANENTLY CLOSED**</h3>
<strong>KWB Highlights</strong>:
<ul>
 	<li>This place is permanently closed.</li>
</ul>
&nbsp;

&nbsp;",checked,,Restaurant,Dairy (Cholov Stam),Central America,Panama,,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,,,none,8.9815512,-79.5232510,"Roma Antica kosher, Calle San Lucas, Panamá",,,,,,,,,,,,,,,,,,,,,,,,,,23/3/2018,28/7/2021,,,,,,,,,,
15421,Bagel Way,"<h3>**PERMANENTLY CLOSED**</h3>
<strong>KWB's Highlights: </strong>
<ul>
 	<li>This place is pemanently closed.</li>
</ul>",checked,,"Catering ,Pizzeria",Dairy(Cholov Yisroel),North America,USA,Florida,North Miami Beach,,,,,none,25.9253372,-80.1676706,"1600 NE 163rd St, North Miami Beach, FL 33162, USA",,,,sunday,closed,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""17:00"";}",closed,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""17:00"";}",closed,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""17:00"";}",closed,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""17:00"";}",closed,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""14:00"";}",closed,"a:1:{i:0;s:5:""21:30"";}","a:1:{i:0;s:5:""01:30"";}",closed,"a:1:{i:0;s:5:""08:00"";}",,15/4/2019,26/7/2021,,,,,,,"1600 NE 163rd St,",33162,,
10965,Cari Mama Pizzeria,"<h3>**PERMANENTLY CLOSED**</h3>
<strong>KWB's Highlights: </strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,"Pizzeria,Restaurant",Dairy(Cholov Yisroel),Europe,Hungary,,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,,,moderate,47.4980638,19.0626274,"Budapest, Kazinczy u. 28, 1075 Hungary",,,,,,,,,,,,,,,,,,,,,,,,,,2/8/2018,28/1/2020,,,,,,,,,,
1011,Asian Kosher Grill Fusion Steak House,"<h3>**PERMANENTLY CLOSED**</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>
<div class="""">This place is permanently closed.</div></li>
</ul>",checked,,Restaurant,Meat,South America,Argentina,Buenos Aires,Caba,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+54 11 4772-9892,,,none,-34.5897747,-58.4371073,"Av. Córdoba 5300, C1414BAX CABA, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,14/8/2017,30/4/2021,,**PERMANENTLY CLOSED**,"KWB’s Highlights:

This place is permanently closed.",,,,"Av. Córdoba 5300, C1414BAX CABA",5300,,
3731,Kosher Kats Marketplace (CLOSED),"<h3>**PERMANENTLY CLOSED**</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,Supermarket,,North America,USA,Florida,Orlando,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,Phone: (407) 696-8873 Fax: (407) 696-8874,,http://www.kosherkats.com/,none,28.6987634,-81.3320680,"851 East State Road 434 / Suite 114 Longwood, FL 32750 USA",https://www.facebook.com/thekoshermarketplace/,,,,,,,,,,,,,,,,,,,,,,,,,7/9/2017,18/8/2021,,,,,,,,,,
13432,Delly K,"<h3>**PERMANENTLY CLOSED**</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,"Restaurant,Delivery/Pickup",Pareve,South America,Uruguay,,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+598 2709 8232,Rabbinate of the Kehila,https://www.facebook.com/dellykmdo/,moderate,-34.9001969,-56.1626505,"20 de Setiembre 1527, 11600 Montevideo, Uruguay",https://www.facebook.com/dellykmdo/,http://es.turismojudaico.com/contenido/292/Delly-k,,,,,,,,,,,,,,,,,,,,,,,,25/10/2018,16/2/2021,,,,,,,,,,
4749,Mo's Grill,"<h3>**PERMANENTLY CLOSED**</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,"Food,Restaurant",Meat,North America,USA,New York,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,(845) 693-4063,,http://www.mosupstatebbq.com/,moderate,41.7097229,-74.5719356,"4 Green Avenue Woodridge, New York 12789",https://www.facebook.com/mosupstatebbq/,,,,,,,,,,,,,,,,,,,,,,,,,6/10/2017,7/4/2021,,,,,,,,,,
