ID,Title,Content,Content_Tagline,Content_Description,Content_Video,Content_Images,listing_thumbnail,ClosedorQuestionable,Chabad Status,Listing_Type,Meat_Dairy_Parve,Continent,Country,State/Provience,City,_listing_phone,_listing_kosher,_listing_website,_listing_pricing_range,geolocation_lat,geolocation_long,_listing_location,street_address,zip_code,_listing_social__facebook,_listing_kosher_url,_listing_email,_listing_social__instagram,DateCreated,_listing_confirmed,Status,Content_Menu_or_URL
9858,Chabad Jewish Center of Martin & S. Lucie County,"<h3>Kind and friendly Chabad in Palm City.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Friendly Chabad House located near Palm City Florida.</li>
 	<li>Rabbi Shlomo Uminer kindly will attend while you visit.</li>
 	<li>There are no daily services.</li>
 	<li>There is not a Mikvah onsite.</li>
 	<li>NO Eruv in the area.</li>
 	<li>Shul features Shabbat at 10 am. Minyan Youth Groups, Social Hall.</li>
 	<li>Shabbat hospitality, home-cooked dinner in a warm atmosphere.</li>
 	<li>New faces to meet, singing, stories, and<span style=""color: inherit; font-family: inherit; font-size: inherit;""> discussion throughout the night. This occurs monthly! Reservations are required by phone, for more info call 288-0606.</span></li>
 	<li>Located 11 miles south of Port St. Lucie, and 2 miles away from Exit 133 I-95.</li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x88dec2d90c3bb591%3A0xe54898961584f99e!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMegmbNorMHDh3FsFzaMvHffsZfyNpyWbpv3RwY%3Dw284-h160-k-no!5sChabad%20Jewish%20Center%20of%20Martin%20%26%20S.%20Lucie%20County%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipMegmbNorMHDh3FsFzaMvHffsZfyNpyWbpv3RwY&hl=en&sa=X&ved=2ahUKEwjNutaeraD0AhWBQjABHYqLCtAQoip6BAhOEAM,,,Official,"Chabad ,Synagogue",,North America,USA,Florida,,+1 772-288-0606,,https://www.chabadmsl.com/,none,27.1691470,-80.2911448,"2809 SW Sunset Trail, Palm City, FL 34990, USA",,,https://www.facebook.com/chabadmsl/,,,,18/7/2018,9/8/2021,,
854,Jewish Community of Astrakhan,"<h3>Chabad centre in Astrakhan, Russia.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Astrakhan is a city in southern Russia and the administrative centre of Astrakhan Oblast. The city lies on two banks of the Volga River, close to where it opens into the Caspian Sea at an altitude of 28 metres below sea level.</li>
 	<li>The revival of Jewish community and religious life in Astrakhan began in the 1990s. Just months after the opening of the reconstructed synagogue in April 2003, the community welcomed Rabbi Shlomo Zalman Goldenberg, the first rabbi to serve the city in seventy years.</li>
 	<li>Rabbi Goldenberg works closely with Yuri Feldman, the Chairman of Astrakhan’s Jewish community, on all questions concerning the community’s development.</li>
 	<li>Local Jews play an active part in the community through involvement in the Family Club, Women’s Club, and the ‘Golden Age’ Club. These clubs’ activities are generally of a fun yet educational nature, including lectures, interactive presentations and group discussions on Jewish traditions and holidays, as well as festive meals.</li>
 	<li>The Jewish community operates a Jewish Youth Club, which offers teenagers and youth the opportunity to learn more about Jewish culture and traditions, gain a contemporary outlook on Jewish tradition, become more aware of their Jewish self-identity and learn about what it means to be a Jew today.</li>
 	<li>Club members also regularly participate in all community celebrations, usually putting on skits and other performances.</li>
</ul>","Chabad centre in Astrakhan, Russia.","KWB’s Highlights:

Astrakhan is a city in southern Russia and the administrative centre of Astrakhan Oblast. The city lies on two banks of the Volga River, close to where it opens into the Caspian Sea at an altitude of 28 metres below sea level.
The revival of Jewish community and religious life in Astrakhan began in the 1990s. Just months after the opening of the reconstructed synagogue in April 2003, the community welcomed Rabbi Shlomo Zalman Goldenberg, the first rabbi to serve the city in seventy years.
Rabbi Goldenberg works closely with Yuri Feldman, the Chairman of Astrakhan’s Jewish community, on all questions concerning the community’s development.
Local Jews play an active part in the community through involvement in the Family Club, Women’s Club, and the ‘Golden Age’ Club. These clubs’ activities are generally of a fun yet educational nature, including lectures, interactive presentations and group discussions on Jewish traditions and holidays, as well as festive meals.
The Jewish community operates a Jewish Youth Club, which offers teenagers and youth the opportunity to learn more about Jewish culture and traditions, gain a contemporary outlook on Jewish tradition, become more aware of their Jewish self-identity and learn about what it means to be a Jew today.
Club members also regularly participate in all community celebrations, usually putting on skits and other performances.",,"https://scontent.fsal2-1.fna.fbcdn.net/v/t1.18169-9/27752115_2489136354645393_1288194953115017976_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=awPahmMMZXQAX9lLlYS&_nc_ht=scontent.fsal2-1.fna&oh=06fdebdc7fdd58ce91e32c6c04a0c72a&oe=61ADCC09
https://scontent.fsal3-1.fna.fbcdn.net/v/t31.18172-8/1889080_1525309997694705_2032958993_o.jpg?_nc_cat=103&ccb=1-5&_nc_sid=cdbe9c&_nc_ohc=75JDlcnXKKQAX8ftTuD&_nc_ht=scontent.fsal3-1.fna&oh=05c109c63faa07029c4179135e2fa5e1&oe=61AF6C65
https://scontent.fsal2-1.fna.fbcdn.net/v/t1.18169-9/1798223_1525289441030094_82228138_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=19026a&_nc_ohc=KITiDHpTq8kAX-yWmYb&_nc_ht=scontent.fsal2-1.fna&oh=74987da62f5e07c08ae090425f68f831&oe=61AE8418
https://scontent.fsal2-1.fna.fbcdn.net/v/t1.18169-9/1798223_1525289441030094_82228138_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=19026a&_nc_ohc=KITiDHpTq8kAX-yWmYb&_nc_ht=scontent.fsal2-1.fna&oh=74987da62f5e07c08ae090425f68f831&oe=61AE8418",,,Official,"Chabad ,Synagogue",,Asia,Russia,,Astrakhan,7-8512-390417,,http://www.jewishastrakhan.org/,none,46.3489690,48.0344254,"ul. Babushkina, 28, Astrakhan', Astrakhanskaya oblast', 414000","ul. Babushkina, 28, Astrakhan",414000,,,sfard30@yandex.ru,,18/8/2017,19/2/2021,,
824,Jewish Community of Krasnodar,"<h3>Chabad in Krasnodar, Russia.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Krasnodar is the centre of the Krasnodar Territory. It is unofficially called the southern capital of Russia.</li>
 	<li>The Jewish Community Center of Krasnodar, which was generously donated by the president of the FJC, Mr. Lev Leviev, contains in addition to a beautiful Synagogue, a gala Hall, a library, a Kosher cafe, a Mikvah and a children and youth educational centre.</li>
 	<li>Since January 2004, a Sunday school, a women's club, has started operating.</li>
 	<li>By the spring of 2004, the nucleus of the youth club was formed, and in August of this year, 25 children - along with young people from all regions of Russia and CIS countries - took part in the Mekorot programme, having visited Israel together with the rabbi.</li>
 	<li>Daily prayers are held in the minyan, each week members of the community gather in the synagogue to meet Shabbat together.</li>
 	<li>The community organises and conducts large Jewish holidays. For two years the newspaper of the Jewish community ""Revival"" was published.</li>
</ul>
https://www.youtube.com/watch?v=SrB3A5-elI4","Chabad in Krasnodar, Russia.","KWB’s Highlights:

Krasnodar is the centre of the Krasnodar Territory. It is unofficially called the southern capital of Russia.
The Jewish Community Center of Krasnodar, which was generously donated by the president of the FJC, Mr. Lev Leviev, contains in addition to a beautiful Synagogue, a gala Hall, a library, a Kosher cafe, a Mikvah and a children and youth educational centre.
Since January 2004, a Sunday school, a women’s club, has started operating.
By the spring of 2004, the nucleus of the youth club was formed, and in August of this year, 25 children – along with young people from all regions of Russia and CIS countries – took part in the Mekorot programme, having visited Israel together with the rabbi.
Daily prayers are held in the minyan, each week members of the community gather in the synagogue to meet Shabbat together.
The community organises and conducts large Jewish holidays. For two years the newspaper of the Jewish community “Revival” was published.",,"https://w2.chabad.org/images/global/spacer.gif
https://jewish-russia.ru/wp-content/uploads/2019/02/krasnod.png
https://w2.chabad.org/media/images/888/HnQZ8880416.png",,,Official,"Chabad ,Synagogue",,Asia,Russia,,,78-61-275-1999,,http://www.jewish23.com/,moderate,45.0403106,38.9812579,"Krasnodar, 350015, ul. Kuznechnaya 27","Krasnodar, 350015, ul",350015,,,,,21/8/2017,19/2/2021,,
871,Chabad Lubavitch of Mumbai,"<h3>Chabad in central Mumbai, India.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li><strong>For the updated and complete directory of kosher providers in India, <a href=""https://kosherwithoutborders.com/explore/?search_location=India"" target=""_blank"" rel=""noopener noreferrer"">CLICK HERE </a>.</strong></li>
 	<li>Ask locals for Nariman House.</li>
 	<li>People in the street will try to take you to a hotel in hopes of getting a commission. Don’t be nervous, just ignore.</li>
 	<li>The only official Chabad House in India.</li>
 	<li>Frequented by business men, and tourists.</li>
 	<li>In the Chabad at Nariman House you will find a great Kosher restaurant, that will serve you Jewish-Israeli food with Indian flavours.</li>
 	<li>Mumbai is a cosmopolitan hub. Most of its residents are individuals who left their native towns and cities and came here to create a career and life for themselves.</li>
 	<li>Obviously, the city holds many promises as it is the country’s commercial capital and the locus of the Hindi film industry.</li>
 	<li>Most of all, Mumbai is a city of stark contrasts and contradictions, where the wealthiest denizens of the country live alongside the poorest.</li>
 	<li>Interesting <a href=""https://www.chabad.org/news/article_cdo/aid/4196556/jewish/10-Years-Later-Fulfilling-Rabbi-Gabi-and-Rivkys-Dream-Mumbai-Jewish-School-Grows.htm"" target=""_blank"" rel=""noopener noreferrer"">article</a> related to Chabad.</li>
</ul>","Chabad in central Mumbai, India.","KWB’s Highlights:

For the updated and complete directory of kosher providers in India, CLICK HERE .
Ask locals for Nariman House.
People in the street will try to take you to a hotel in hopes of getting a commission. Don’t be nervous, just ignore.
The only official Chabad House in India.
Frequented by business men, and tourists.
In the Chabad at Nariman House you will find a great Kosher restaurant, that will serve you Jewish-Israeli food with Indian flavours.
Mumbai is a cosmopolitan hub. Most of its residents are individuals who left their native towns and cities and came here to create a career and life for themselves.
Obviously, the city holds many promises as it is the country’s commercial capital and the locus of the Hindi film industry.
Most of all, Mumbai is a city of stark contrasts and contradictions, where the wealthiest denizens of the country live alongside the poorest.
Interesting article related to Chabad.",,https://scontent-mia3-2.xx.fbcdn.net/v/t31.18172-8/28515213_833996556787379_3896396794366052884_o.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=2SSSmjeIyqAAX_LmfZx&tn=81fEm_zbdg4-TffG&_nc_ht=scontent-mia3-2.xx&oh=53f1d5a7d0cdced07712bee7630e3b25&oe=61AE7DF3 https://scontent-mia3-2.xx.fbcdn.net/v/t31.18172-8/28516372_833997080120660_8265006634667045072_o.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=wvmtBwiDrmsAX9vS_Xc&_nc_ht=scontent-mia3-2.xx&oh=8446ca7590d8a39f032da1a44502f20d&oe=61AE94F4 https://scontent-mia3-1.xx.fbcdn.net/v/t1.18169-9/26230778_810564242463944_3504620148595140157_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=09cbfe&_nc_ohc=3lU5IuanwDMAX91hBV6&tn=81fEm_zbdg4-TffG&_nc_ht=scontent-mia3-1.xx&oh=684e292fbac6f28e26e201ccab993e5d&oe=61B107E9,,,Official,"Chabad ,Synagogue",,Asia,India,Maharashtra ,Mumbai,91-976-906-0840,,http://www.chabadindia.org/,none,18.9165170,72.8276820,"Nariman House, Azad Nagar, Colaba, Mumbai, Maharashtra 400005, India","Nariman House, Azad Nagar, Colaba",400005,https://www.facebook.com/ChabadofMumbai/,,office@chabadindia.com,,18/8/2017,19/2/2021,,
936,Lubavitch Jewish Center of Alaska,"<h3>The David &amp; Ruth Green Lubavitch Jewish Center in Anchorage, Alaska.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Not a restaurant.</li>
 	<li>They welcome tourists for Shabbat.</li>
 	<li class=""font_8"">The Lubavitch Jewish Center of Alaska is dedicated to making the richness of Jewish heritage and culture a relevant and meaningful experience to every Alaskan regardless of background or affiliation.</li>
 	<li class=""font_8"">They have been serving the Alaskan community for over twenty years through a wide range of programmes, activities and events. In appealing to all segments of the community, the Center has followed many paths to enriching Jewish life in Alaska.</li>
 	<li class=""font_8"">In bringing these different ideas together, the Lubavitch Jewish Center has created a deep sense of community and a home away from home for all Alaskans.</li>
</ul>","The David & Ruth Green Lubavitch Jewish Center in Anchorage, Alaska.","KWB’s Highlights:

Not a restaurant.
They welcome tourists for Shabbat.
The Lubavitch Jewish Center of Alaska is dedicated to making the richness of Jewish heritage and culture a relevant and meaningful experience to every Alaskan regardless of background or affiliation.
They have been serving the Alaskan community for over twenty years through a wide range of programmes, activities and events. In appealing to all segments of the community, the Center has followed many paths to enriching Jewish life in Alaska.
In bringing these different ideas together, the Lubavitch Jewish Center has created a deep sense of community and a home away from home for all Alaskans.",,"https://static.wixstatic.com/media/abae23_caabea12fb5acd50a3121b6f83ceed1c.png/v1/fill/w_984,h_441,al_c,q_90,usm_0.66_1.00_0.01/abae23_caabea12fb5acd50a3121b6f83ceed1c.webp",,,Official,"Chabad ,Synagogue",,North America,USA,Alaska,Anchorage,+1 907-279-1200,,http://www.lubavitchjewishcenter.org/,none,61.1898461,-149.8610494,"1117 E 35th Ave, Anchorage, AK 99508, USA",1117 E 35th Ave,99508,,,,,16/8/2017,1/10/2020,,
1121,Chabad Clark (Philippines),"<h3>Another Chabad House in the northern part of the country.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>A Chabad House north of the country's capital city Manila.</li>
 	<li>Clark is in Angeles City, Pampanga - and can be travelled via land and/or plane.</li>
</ul>
<p style=""text-align: center;""><img class=""size-medium wp-image-11626 aligncenter"" src=""https://kosherwithoutborders.com/wp-content/uploads/2017/08/Phil_Clark_Chabad-206x300.jpg"" alt="""" width=""206"" height=""300"" /></p>
<p style=""text-align: center;""><strong>Rabbi Shmuel and Rachel Luzon</strong></p>
<p style=""text-align: center;"">Rabbi Shmuel Mobile: +639177162770
Rebbetzin Rachel Luzon Mobile: +639178755770</p>
&nbsp;",Another Chabad House in the northern part of the country.,"KWB’s Highlights:

A Chabad House north of the country’s capital city Manila.
Clark is in Angeles City, Pampanga – and can be travelled via land and/or plane.


Rabbi Shmuel and Rachel Luzon

Rabbi Shmuel Mobile: +639177162770
Rebbetzin Rachel Luzon Mobile: +639178755770",,https://www.mikvah.org/mikvaos/1006/Mikvah%20Philipines%201.jpg,,,Official,"Chabad ,Synagogue",,Asia,Philippines,,,+639177162770,,https://chabad.ph/,moderate,15.1775978,120.5235455,"18 Pinatubo St., 2023 Clark, Philippines",,2023,,,clark@chabad.ph,,10/8/2017,22/2/2021,,
2671,Chabad Lubavitch House UK,"<h3>Chabad House in the UK which houses the nursery, girls primary school, girls senior school, swimming pool, 2 shul's, and other offices.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Lubavitch House is the headquaters of Lubavitch in the UK.</li>
 	<li>Lubavitch House hosts a wide range of activities and facilities, including educational and vocational activities, youth and children's activities, synagogue, religious study and celebratory activities, swimming, outreach and other special facilities such as the library and bookshop.</li>
 	<li>The chabad is not restricted to members of the Lubavitch community – in fact most users are from the wider communities: the local Jewish community, the Jewish community in greater London and throughout the UK, and the non-Jewish community.</li>
 	<li>Chabad Lubavitch UK was founded in 1959 with the direction of the Lubavitcher Rebbe OBM, whose unconditional love for all people continues to live on through the  work of his Shluchim around the world.</li>
</ul>",,,,,,,Official,"Chabad ,Synagogue",,Europe,United Kingdom,England,,+44 20 8800 0022,,http://www.chabad.org.uk/,none,51.5720130,-0.0733390,"107-115 Stamford Hill, London N16 5RP, UK",,,,,,,24/8/2017,9/3/2021,,
2556,Beit Loubavitch Centre Siège,"<h3>Chabad Lubavitch at the heart of French society.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>The Beth Lubavitch Ile-de-France has:
<ul>
 	<li> 2500 pupils in the various school institutions.</li>
 	<li>400 cradles.</li>
 	<li>35 community centres and 70 delegates.</li>
 	<li>35 air centres Gan Israel for 5,000 children.</li>
 	<li>30 Talmud Torah centres.</li>
 	<li>500 weekly classes with 10,000 participant.</li>
 	<li>2 seminars in summer with 2,500 participants.</li>
</ul>
</li>
 	<li>Practical guides: Mézouza, Sefer Torah of the Children, Putting Tefillin, The Ohel of the Lubavitch Rebbe.</li>
 	<li>Holiday guides: Pesach, Pesach, Sale of Hamets, guide to Hanukkah, Purim, Shavuot.</li>
 	<li>Studies: La Sidra of the week, Tanya, Tanya audio, Hayom yom (Hayomyom), Parasha of the week, Hassidout, Rambam, Rambam 1 Perek, Rambam 3 prakim, Cachères Holiday Guide.</li>
</ul>",,,,,,,Official,"Chabad ,Synagogue",,Europe,France,,Paris,"01 45 26 87 60, Fax : 01 45 26 34 05",,http://www.loubavitch.fr/,moderate,48.8770053,2.3434627,"8, rue Lamartine, 75009 Paris France",,,https://www.facebook.com/loubavitch.fr/,,chabad@loubavitch.fr,https://www.instagram.com/beth_loubavitch/,27/8/2017,14/4/2021,,
932,Mat Su Jewish Center,"<h3>A Chabad House in Wasilla, Alaska.</h3>
<p class=""font_8""><strong>KWB's Highlights:</strong></p>

<ul>
 	<li class=""font_8"">The Matanuska-Susitna Valley is one of the fastest growing areas in the state of Alaska. Until now, there was no organised infrastructure to meet the needs of the Jewish population.</li>
 	<li class=""font_8"">Located in Wasilla, the Mat-Su Jewish Center aims to build and sustain a place where every Jew is welcomed.</li>
 	<li class=""font_8"">Inspired by the vision of the Lubavitcher Rebbe, Rabbi Menachem Mendel Schneerson, they created a cultural centre where every Jew in the valley has a place to celebrate his or her heritage together with the Jewish community.</li>
</ul>","A Chabad House in Wasilla, Alaska.","KWB’s Highlights:

The Matanuska-Susitna Valley is one of the fastest growing areas in the state of Alaska. Until now, there was no organised infrastructure to meet the needs of the Jewish population.
Located in Wasilla, the Mat-Su Jewish Center aims to build and sustain a place where every Jew is welcomed.
Inspired by the vision of the Lubavitcher Rebbe, Rabbi Menachem Mendel Schneerson, they created a cultural centre where every Jew in the valley has a place to celebrate his or her heritage together with the Jewish community.",,,,,Official,"Chabad ,Synagogue",,North America,USA,Alaska,Wasilla,+1 907-357-8770,,https://www.matsujewishcenter.org/,none,61.6184330,-149.3914288,"2301 Lynx Cir, Wasilla, AK 99654, USA",2301 Lynx Cir,99654,,,rabbi@matsujewishcenter.org,,16/8/2017,1/10/2020,,
5287,Chabad Phuket in Thailand,"<h3>Warm Chadab House in Phuket.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>The Chabad House is located on the northern side of Phuket.</li>
 	<li>They offer restaurant services, and we found this information on their site:
<ul>
 	<li>Restaurant located at the Chabad House.</li>
 	<li>Under the supervision of Rabbi Yosef Kantor.</li>
 	<li><span class=""style1"">Please visit <a href=""http://www.kosherthailand.com/"" target=""_blank"" rel=""noopener noreferrer"">www.KosherThailand.com</a> for more info and full menu.  </span></li>
 	<li><span class=""style1"">Delivery is available. Please note that this option is most similar to a regular takeaway restaurant. The food comes packed in plastic takeaway containers for immediate consumption and is not suitable for reheating. </span></li>
 	<li><span class=""style1""><strong>Catering</strong>
There is currently an option for Kosher food to be ordered to Phuket (or anywhere else in Thailand) from our Bangkok restaurant. This service offers you a larger selection and variety of dishes and the meals come complete with your choice of main dish and side dishes. This food service is not subsidized as are the restaurants that Chabad of Thailand operates for the backpackers and costs approximately $25-35 per meal per person. The meals are shipped directly to your hotel and are double wrapped for heating in the hotel's oven. </span></li>
 	<li><span class=""style1"">Please <a href=""http://jewishthailand.com/media/pdf/626/cPrH6268595.pdf"" target=""_blank"" rel=""noopener noreferrer"">click here</a> for the full catering menu.</span></li>
 	<li><span class=""style2"">Friday evenings at sundown (</span><span class=""style2""><a href=""http://www.jewishthailand.com/calendar/candleLighting_cdo/AID/6226/c/772/save/1"" target=""_blank"" rel=""noopener noreferrer"">click for times</a></span><span class=""style2"">) followed by Shabbat dinner.
Shabbat morning service followed by lunch.</span>No prior reservations are needed to join the Shabbat meals.</li>
 	<li><span style=""float: none; background-color: transparent; color: #484848; cursor: text; font-family: -apple-system,BlinkMacSystemFont,'Segoe UI',Roboto,Oxygen-Sans,Ubuntu,Cantarell,'Helvetica Neue',sans-serif; font-size: 16px; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; line-height: 27.2px; text-align: left; text-decoration: none; text-indent: 0px;"">For sponsorship opportunities and information on the Chabad of Phuket Building Campaign, please visit </span><a href=""http://www.chabadphuket.com/"" target=""_blank"" rel=""noopener noreferrer"">www.chabadphuket.com</a><span style=""float: none; background-color: transparent; color: #484848; cursor: text; font-family: -apple-system,BlinkMacSystemFont,'Segoe UI',Roboto,Oxygen-Sans,Ubuntu,Cantarell,'Helvetica Neue',sans-serif; font-size: 16px; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; line-height: 27.2px; text-align: left; text-decoration: none; text-indent: 0px;"">.</span></li>
</ul>
</li>
 	<li>Great location. Near to major hotels and 20 minutes walking distance from the town's main attractions.</li>
 	<li>There is a women's Mikvah on premises.</li>
 	<li>Weekly classes and holiday programmes.</li>
 	<li>Tourist information about hotels nearby, you can contact them directly <a href=""http://www.jewishthailand.com/templates/articlecco_cdo/aid/302405/jewish/Contact-Information.htm"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
</ul>",,,,,,,Official,"Chabad ,Delivery/Pickup,Restaurant",,Asia,Thailand,,,(6676) 342 4767,,http://www.jewishthailand.com/templates/articlecco_cdo/aid/913648,none,7.9045006,98.3013238,"52/32 Ratch U-Thit Song Roy Pee Road, Tambon Patong, Amphoe Kathu, Chang Wat Phuket 83150, Tailandia",,,,,phuket@jewishthailand.com,,2/4/2018,12/2/2021,,
